Sex,Age,Influencer
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,19,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,20,0
Female,21,0
Female,21,0
Female,21,0
Female,21,0
Female,21,0
Female,21,0
